anime_id,related_anime_id,relation_type
15037,13807,Prequel
848,141,Parent story
18573,18575,Prequel
18573,18577,Other
11355,15439,Other
11355,25143,Other
11355,31815,Other
2750,2749,Side story
30134,16556,Alternative setting
30134,16830,Alternative setting
16636,15379,Parent story
1171,1170,Sequel
5890,3896,Prequel
2770,2769,Alternative version
22877,25285,Other
6230,6229,Alternative setting
5691,238,Prequel
30714,26243,Other
31608,26395,Parent story
1842,558,Prequel
1842,3226,Sequel
21707,10257,Alternative version
21707,12863,Alternative version
21707,17249,Alternative version
21707,22215,Other
21707,23135,Character
34832,28013,Other
6572,2787,Prequel
6572,6773,Sequel
6572,7375,Spin-off
1852,3165,Sequel
1852,20391,Other
1852,28911,Summary
22485,34946,Alternative version
11487,10691,Character
11487,10799,Character
11487,15673,Character
18245,4720,Other
18245,28227,Side story
4515,7845,Alternative setting
5494,283,Sequel
9773,2227,Full story
10397,13757,Side story
10397,14049,Side story
18491,18489,Prequel
18491,37390,Sequel
31297,22319,Parent story
10294,10713,Sequel
1620,3183,Alternative version
1001,473,Prequel
3174,1965,Parent story
4386,4486,Spin-off
4386,5658,Spin-off
1577,1372,Sequel
1577,2011,Sequel
1577,2013,Sequel
1577,2014,Sequel
1577,3000,Sequel
1577,4162,Sequel
1577,2010,Spin-off
18133,18425,Side story
18133,23881,Alternative version
18133,23885,Alternative version
14947,2489,Parent story
14947,6008,Character
14947,12965,Other
2419,2420,Sequel
2419,6245,Side story
24365,18139,Parent story
12753,9981,Prequel
12753,15651,Sequel
1671,1100,Prequel
1671,1618,Alternative version
23871,21073,Parent story
14381,1960,Parent story
1400,1397,Parent story
31866,10336,Alternative version
33491,32175,Parent story
8956,5189,Prequel
1566,801,Prequel
1566,3447,Side story
1566,10870,Side story
1566,10090,Alternative version
32887,28121,Parent story
5152,813,Parent story
35265,34661,Prequel
35265,34670,Sequel
3868,338,Full story
1439,1412,Parent story
25649,4814,Prequel
25649,13767,Side story
3014,3015,Prequel
3014,3016,Sequel
34489,34257,Other
12005,12037,Character
12005,12039,Alternative version
4114,2489,Prequel
4114,5520,Sequel
429,428,Prequel
26447,3317,Prequel
6951,481,Parent story
6951,482,Parent story
6951,3972,Parent story
6951,32346,Other
9774,10671,Alternative version
9774,11615,Alternative version
22757,24839,Side story
6787,13993,Sequel
6198,235,Parent story
32010,29722,Parent story
1335,467,Parent story
7696,7697,Sequel
30262,2148,Parent story
691,2008,Side story
691,2009,Sequel
24045,24047,Other
24045,24049,Other
24045,24051,Other
9969,918,Prequel
9969,9863,Character
9969,15417,Sequel
9969,21899,Alternative version
17341,14355,Prequel
17341,21435,Sequel
4383,4418,Prequel
4383,7164,Side story
34539,1254,Parent story
5462,949,Full story
5462,24123,Sequel
30453,2222,Parent story
9130,1254,Sequel
9130,6171,Prequel
1539,1540,Prequel
1651,1650,Prequel
1651,3067,Alternative version
1651,33064,Alternative version
1651,3071,Sequel
7158,2222,Parent story
32995,35382,Side story
32995,35500,Other
10554,10563,Side story
35540,37104,Other
20899,665,Alternative version
20899,14719,Prequel
20899,26055,Sequel
62,291,Sequel
62,5216,Alternative setting
62,9393,Alternative setting
62,9353,Other
1519,889,Prequel
1519,4901,Sequel
1519,8440,Alternative setting
5300,4081,Prequel
5300,10379,Sequel
5300,19945,Other
1824,1825,Sequel
2044,2045,Sequel
2044,2080,Spin-off
2044,5246,Spin-off
2044,4126,Side story
2044,32257,Side story
2044,19279,Character
20381,1572,Alternative version
4514,7845,Alternative setting
31326,24703,Parent story
449,249,Parent story
7334,5337,Prequel
7334,10330,Sequel
9095,5013,Alternative version
7088,8465,Side story
859,552,Spin-off
859,874,Spin-off
859,1132,Spin-off
859,1313,Spin-off
859,8624,Spin-off
859,2606,Side story
859,8491,Side story
859,4712,Summary
106,2071,Alternative setting
2761,930,Prequel
2761,2760,Prequel
1444,1443,Alternative version
12239,10465,Parent story
633,23597,Other
30489,25999,Other
31483,31173,Parent story
5549,5025,Prequel
30290,20689,Full story
30290,23421,Full story
30290,31923,Other
18713,11785,Parent story
13365,6671,Other
10409,2327,Full story
5859,274,Prequel
5859,3349,Sequel
13349,16119,Other
27997,3805,Other
27997,10217,Other
27997,33532,Other
6383,10812,Alternative version
30123,31173,Sequel
32382,28841,Parent story
32382,30419,Parent story
24047,24045,Other
24047,24049,Other
24047,24051,Other
22563,29269,Other
22563,29271,Other
22563,29273,Prequel
9292,9291,Other
9292,14253,Other
9292,17483,Other
9292,17485,Other
9292,17977,Other
9292,17979,Other
9292,17981,Other
9292,29247,Other
9292,29249,Other
4053,2752,Prequel
4053,5751,Sequel
4053,11371,Sequel
18155,16906,Alternative version
18155,35621,Alternative version
30738,5267,Alternative version
14735,235,Parent story
25313,15417,Parent story
2766,7294,Alternative version
2766,9878,Character
2766,10199,Side story
21447,2576,Other
32717,15061,Alternative setting
32717,37204,Alternative setting
32717,31485,Side story
33899,32030,Other
33899,32031,Other
33899,32446,Other
33899,33420,Other
33899,35654,Other
33899,36289,Other
33899,37819,Other
33899,36963,Side story
33899,37710,Summary
23741,2558,Full story
33713,400,Parent story
34402,35818,Sequel
33668,34538,Summary
33668,35458,Sequel
8953,9242,Alternative version
8953,9243,Sequel
2008,691,Parent story
37398,23135,Other
37398,34787,Other
37398,37178,Other
1736,286,Prequel
20613,20057,Other
1666,1664,Alternative version
1666,1665,Alternative version
2195,4009,Other
4068,4067,Prequel
5290,516,Parent story
5290,11281,Other
25613,25611,Parent story
10884,5671,Parent story
10884,16123,Parent story
10884,15989,Sequel
10884,30292,Side story
8764,8763,Alternative version
32843,32836,Prequel
37440,21339,Other
37440,37441,Sequel
20021,11757,Prequel
20021,21879,Other
20021,21881,Sequel
26283,1695,Alternative version
36018,35999,Other
31593,28497,Parent story
1477,1473,Prequel
1477,1478,Prequel
3110,6012,Alternative version
3481,1985,Other
3481,4486,Other
3481,5658,Other
17739,11239,Prequel
833,1149,Sequel
35111,32935,Full story
35111,35110,Prequel
1805,1806,Alternative version
5306,1731,Prequel
5306,8909,Side story
5306,8995,Sequel
33394,33723,Alternative version
10815,3361,Prequel
21475,4935,Parent story
35774,33362,Parent story
11755,1678,Alternative version
11755,4690,Alternative version
11755,8394,Alternative version
11755,32736,Other
11755,32737,Other
11755,33163,Other
11755,33685,Sequel
1456,30066,Side story
1,5,Side story
1,17205,Side story
1,4037,Summary
17825,17823,Prequel
32446,32030,Other
32446,33420,Other
32446,37679,Other
32446,33899,Parent story
19081,19187,Other
22241,3024,Sequel
9756,10519,Other
9756,32153,Other
9756,11977,Alternative version
9756,11979,Alternative version
9756,35300,Alternative version
9756,11981,Sequel
7305,1506,Full story
6919,6918,Character
10109,10796,Side story
7017,5680,Parent story
7017,9203,Sequel
30463,17615,Alternative version
37516,1470,Alternative version
7014,20969,Sequel
17131,2453,Full story
31815,11355,Other
31815,15439,Other
31815,25143,Other
32835,18377,Sequel
32835,35574,Other
4901,1519,Prequel
25549,13253,Other
25549,23365,Other
33727,31562,Prequel
33727,36981,Sequel
1215,94,Parent story
28531,24699,Full story
217,3633,Prequel
30909,34952,Other
3518,6094,Alternative version
2130,4082,Sequel
2130,9159,Alternative version
3534,3569,Sequel
10620,8460,Alternative version
10620,12503,Side story
10620,16762,Sequel
27521,32834,Sequel
27521,33290,Sequel
35627,3807,Full story
35627,11101,Alternative version
35627,35628,Sequel
17163,16373,Parent story
17163,32146,Other
17163,32148,Other
31050,2252,Other
31050,4690,Other
5074,566,Alternative version
5074,6380,Prequel
37347,28121,Prequel
37347,37348,Other
20185,6303,Parent story
20185,11595,Alternative version
16099,11757,Parent story
16099,21879,Sequel
25777,16498,Prequel
25777,35267,Other
25777,35760,Sequel
25777,36702,Alternative version
12763,33978,Prequel
8888,1575,Alternative setting
8888,15197,Sequel
6988,8687,Parent story
24727,8516,Spin-off
24727,10834,Other
4608,1383,Other
37679,32030,Other
37679,32446,Other
37679,33420,Other
37679,33899,Parent story
8949,508,Parent story
8949,2399,Prequel
8949,8965,Sequel
33705,7261,Parent story
18241,13431,Prequel
18241,19535,Side story
18241,22821,Sequel
18241,35310,Other
18241,36261,Spin-off
24975,37418,Other
34134,30276,Prequel
4798,3230,Parent story
35936,33322,Other
32228,31440,Prequel
32228,32817,Side story
32228,33811,Sequel
2073,3178,Alternative version
2299,1459,Parent story
36517,4094,Other
36517,37622,Other
10527,6062,Side story
10527,10526,Prequel
10527,10528,Sequel
8294,2590,Prequel
34153,34140,Sequel
18661,14713,Prequel
10852,18521,Sequel
29379,29375,Character
29379,29377,Character
24973,21405,Other
8278,3446,Sequel
1249,1248,Prequel
17699,10033,Parent story
1399,1397,Parent story
34372,13505,Parent story
34372,34370,Other
6467,235,Parent story
6467,8331,Side story
2113,2114,Sequel
2113,24619,Summary
4054,4586,Sequel
2162,8304,Sequel
10200,3909,Parent story
1746,712,Spin-off
1746,763,Spin-off
1746,764,Spin-off
1746,37395,Other
9744,6392,Spin-off
9744,7897,Spin-off
8141,3858,Alternative version
8141,8140,Alternative version
13073,10573,Parent story
35551,34034,Other
30122,3444,Alternative setting
30122,6731,Alternative setting
30122,8753,Alternative setting
30122,10909,Alternative setting
30122,11695,Alternative setting
30122,12851,Alternative setting
30122,17621,Alternative setting
19845,13659,Other
5045,3616,Parent story
356,6922,Alternative version
356,12565,Alternative version
356,22297,Alternative version
356,25537,Alternative version
356,7559,Summary
356,10012,Character
356,11741,Prequel
356,14829,Alternative setting
356,33047,Alternative setting
356,34321,Alternative setting
356,34662,Alternative setting
356,37033,Spin-off
4027,1360,Prequel
4027,7179,Sequel
6658,33085,Sequel
4037,1,Full story
442,20,Parent story
442,2248,Side story
24997,19111,Prequel
24997,32476,Other
24997,32730,Other
376,226,Parent story
2225,8176,Other
2225,9547,Summary
2225,9548,Summary
2225,9549,Summary
2225,10813,Alternative version
2225,35770,Alternative version
37504,32182,Parent story
9712,5030,Prequel
9712,10679,Other
9712,10945,Side story
4081,5300,Sequel
666,665,Prequel
666,26055,Alternative version
30991,28825,Prequel
3167,7465,Summary
31202,6149,Parent story
5544,5542,Other
5544,5571,Other
5544,12563,Other
14627,13377,Prequel
14627,18099,Sequel
14277,16319,Side story
8937,4654,Prequel
8937,10249,Spin-off
8937,11743,Side story
8937,36432,Sequel
6909,1572,Alternative setting
6909,2556,Alternative version
8097,1412,Parent story
486,1379,Prequel
486,2175,Sequel
486,3466,Side story
486,6628,Character
486,35079,Alternative version
27491,1960,Parent story
32147,6525,Other
32147,16377,Other
32147,32145,Other
10501,10016,Other
10501,10500,Other
10501,10502,Other
13839,235,Parent story
24969,25101,Alternative version
8,1123,Sequel
10057,1960,Parent story
7279,1662,Alternative version
6849,5814,Sequel
9041,10794,Sequel
9716,45,Parent story
22711,14631,Other
22711,35745,Character
6425,7463,Sequel
9617,7791,Parent story
521,1110,Sequel
31454,23259,Parent story
10534,2665,Alternative version
10534,8687,Parent story
1007,210,Prequel
1007,1008,Sequel
305,4923,Other
305,12769,Other
305,20385,Other
30831,32380,Side story
30831,32937,Sequel
14875,12471,Parent story
23815,2687,Sequel
6524,6523,Parent story
3505,890,Alternative setting
3505,2803,Alternative setting
3505,3325,Alternative setting
3505,3486,Alternative setting
3505,4532,Alternative setting
3505,5075,Alternative setting
3505,5440,Alternative setting
3505,5396,Sequel
27441,31072,Other
27441,31073,Other
27441,33855,Other
27441,32038,Sequel
27441,32039,Side story
12225,653,Parent story
2729,155,Sequel
8078,3358,Alternative setting
25897,19111,Other
25897,30896,Other
12455,392,Parent story
35347,33089,Prequel
35347,35313,Sequel
9883,9884,Alternative version
9883,10607,Character
9883,19961,Character
9883,24373,Character
9883,19879,Side story
9883,32087,Side story
9883,32088,Side story
9883,31174,Sequel
28305,8130,Other
35868,29095,Prequel
1817,63,Parent story
35823,33988,Prequel
8677,8678,Sequel
32383,31174,Parent story
32383,36761,Sequel
2582,2048,Spin-off
2582,8248,Spin-off
2582,8249,Spin-off
2582,2583,Side story
2582,2584,Side story
2582,2585,Prequel
2582,3256,Prequel
2582,7536,Prequel
2582,2586,Sequel
2582,12337,Summary
2582,12439,Summary
2582,12441,Summary
710,1847,Side story
22189,25719,Sequel
22189,30988,Side story
13503,13501,Alternative version
13503,34356,Alternative version
13503,13505,Sequel
13503,13507,Side story
13503,13509,Side story
13503,34355,Side story
12121,6702,Other
33225,24835,Prequel
1430,1412,Parent story
12367,2031,Alternative setting
12367,15505,Other
12367,15769,Other
2795,5072,Side story
23199,6746,Prequel
23199,27831,Sequel
23199,30191,Side story
36028,37755,Other
5029,558,Sequel
5029,627,Prequel
2669,2471,Parent story
34376,34284,Alternative version
34376,34375,Prequel
34376,35473,Other
36862,34599,Prequel
6992,7230,Prequel
30155,2390,Other
33543,7261,Parent story
21607,21471,Other
21607,21591,Other
5760,11471,Alternative version
5760,37520,Alternative version
32607,35380,Other
35287,30151,Other
964,112,Other
964,275,Alternative setting
964,1741,Side story
32686,34884,Side story
2290,6607,Sequel
33446,33209,Prequel
33446,36823,Sequel
33200,8832,Other
5813,7485,Alternative version
5813,30973,Alternative version
33704,36345,Sequel
118,115,Sequel
118,117,Prequel
2397,552,Prequel
2397,1313,Sequel
10628,6050,Parent story
10819,210,Other
1423,1412,Parent story
24171,17505,Parent story
21701,2076,Parent story
29832,30417,Other
29832,32842,Parent story
33864,10533,Parent story
33864,33856,Parent story
8507,7580,Parent story
796,331,Parent story
7876,2826,Alternative version
33934,32681,Character
32542,33524,Side story
577,33663,Other
23181,24881,Alternative version
23181,29921,Alternative version
27651,1491,Other
3090,2198,Prequel
3090,9611,Sequel
1302,1301,Prequel
1302,3602,Sequel
533,6068,Sequel
23023,30,Other
23023,2759,Other
904,813,Parent story
904,903,Prequel
10139,10138,Prequel
35923,33245,Prequel
35923,37747,Sequel
37622,35330,Other
37622,36517,Other
19843,15865,Prequel
19843,23107,Sequel
37143,35219,Other
3178,2073,Alternative version
32682,30524,Prequel
5178,4012,Other
31783,30413,Prequel
31783,35789,Sequel
31783,35880,Summary
25117,21561,Parent story
15127,561,Spin-off
31493,36447,Sequel
31493,37601,Other
6555,1565,Parent story
2277,2278,Alternative version
30149,13819,Parent story
3785,30,Alternative version
3785,3784,Prequel
3785,3786,Sequel
3785,28149,Other
3785,32739,Other
3785,34085,Other
5464,2396,Alternative setting
5464,2871,Alternative setting
5464,3478,Alternative setting
19021,14741,Full story
19021,22859,Side story
5922,5921,Sequel
5922,5923,Alternative version
6901,5082,Prequel
6901,9346,Sequel
195,196,Spin-off
195,524,Spin-off
195,443,Sequel
195,7474,Side story
195,14685,Summary
15735,12413,Full story
15735,13331,Sequel
25429,28713,Sequel
7090,2818,Character
7090,7124,Sequel
8687,2392,Side story
8687,2673,Side story
8687,5096,Side story
8687,6930,Side story
8687,6988,Side story
8687,10534,Side story
8687,11053,Side story
8687,15925,Side story
8687,19645,Side story
8687,21469,Side story
8687,25383,Side story
8687,31201,Side story
8687,33672,Side story
8687,35686,Side story
8687,35740,Side story
8687,2471,Prequel
9630,6634,Parent story
9630,7857,Prequel
35608,18671,Prequel
35608,36855,Other
35164,28563,Alternative version
35164,35163,Alternative version
16239,21,Parent story
16239,12859,Sequel
3600,1378,Alternative version
37304,37303,Prequel
37304,37305,Sequel
37304,37308,Spin-off
3231,134,Prequel
3231,4765,Sequel
6864,4918,Prequel
10622,2001,Parent story
22215,10257,Full story
22215,12863,Full story
22215,17249,Full story
22215,21707,Other
22215,23135,Character
1657,929,Spin-off
4596,1575,Full story
4596,6768,Sequel
518,2272,Side story
518,3462,Side story
518,5953,Alternative version
518,23129,Other
4044,4823,Alternative version
4044,36135,Alternative version
16908,9070,Prequel
6351,2167,Alternative setting
7728,270,Other
31790,32301,Sequel
8345,6822,Sequel
8345,8346,Side story
30105,30106,Sequel
10137,10136,Prequel
10137,30198,Summary
10137,37714,Sequel
23151,27741,Sequel
8476,10180,Side story
400,1226,Spin-off
400,4650,Other
400,33713,Side story
19995,27379,Prequel
19995,27379,Summary
5978,3958,Prequel
1988,910,Prequel
25883,13675,Other
25883,13691,Other
25883,21441,Other
33880,3545,Other
21215,5020,Parent story
15323,21,Full story
2280,24877,Other
8848,1093,Prequel
