anime_id,title,title_english,title_japanese,title_synonyms,image_url,type,source,episodes,status,duration,rating,score,scored_by,rank,popularity,members,favorites,premiered,licensor,studio,aired_from,aired_to
9818,McDull: Boluo You Wang Zi,"McDull, Prince de la Bun",麥兜菠蘿油王子,"McDull Movie 2, McDull: The Prince of the Pineapple Bun with Butter",https://cdn.myanimelist.net/images/anime/13/27239.jpg,Movie,,1,Finished Airing,1 hr. 13 min.,G - All Ages,7.05,40,11203.0,11999,146,2,Spring 2004,,,2004-06-24,2004-06-24
1794,Dirty Pair no Ooshoubu: Nolandia no Nazo,Dirty Pair: Affair of Nolandia,ダーティペアの大勝負 ノーランディアの謎,"Dirty Pair no Daishoubu: Nolandia no Nazo, WWWA Dirty Pair no Ooshoubu: Nolandia no Nazo",https://cdn.myanimelist.net/images/anime/5/81369.jpg,OVA,Light novel,1,Finished Airing,55 min.,R+ - Mild Nudity,6.55,1105,5401.0,6340,2558,2,Fall 1985,"ADV Films, Nozomi Entertainment",Sunrise,1985-12-20,1985-12-20
2682,Aoki Densetsu Shoot! (Movie),Blue Legend Shoot!,蒼き伝説　シュート！,"Aoki Densetsu Shoot! (1994), Blue Legend Shoot! (1994)",https://cdn.myanimelist.net/images/anime/13/5063.jpg,Movie,,1,Finished Airing,25 min.,PG - Children,6.88,644,3980.0,7415,1525,2,Fall 1994,,,1994-12-04,1994-12-04
34201,Kuni-chan no Ikka Ranran,,邦ちゃんの一家ランラン,,https://cdn.myanimelist.net/images/anime/2/82286.jpg,Movie,Other,1,Finished Airing,20 min.,G - All Ages,6.33,6,11009.0,13686,67,0,Summer 1994,,Nippon Animation,1994-09-23,1994-09-23
11001,Toshokan Sensou: Kakumei no Tsubasa,,図書館戦争 革命のつばさ,"Library War the Movie, Gekijouban Toshokan Sensou, Library War: The Wings of Revolution",https://cdn.myanimelist.net/images/anime/9/39273.jpg,Movie,Novel,1,Finished Airing,1 hr. 45 min.,PG-13 - Teens 13 or older,7.91,5226,690.0,3251,13460,30,Spring 2012,,Production I.G,2012-06-16,2012-06-16
4150,Cosmos Pink Shock,,コスモス　ピンクショック,,https://cdn.myanimelist.net/images/anime/6/34821.jpg,OVA,Original,1,Finished Airing,35 min.,PG-13 - Teens 13 or older,5.64,591,8118.0,7855,1237,4,Summer 1986,,AIC,1986-07-21,1986-07-21
6846,Kuma ni Kuwarenu Otoko,The Bear Dodger,熊に喰われぬ男,,https://cdn.myanimelist.net/images/anime/6/15850.jpg,Movie,Original,1,Finished Airing,9 min.,G - All Ages,5.04,212,9006.0,9900,406,0,,,,,
6178,Pokemon Diamond & Pearl: Arceus Choukoku no Jikuu e,Pokemon: Arceus and the Jewel of Life,ポケットモンスター ダイヤモンド&パール アルセウス 超克の時空へ,"Gekijouban Pocket Monsters Diamond and Pearl: To the Conquering of Space-Time, Pokemon Movie 12",https://cdn.myanimelist.net/images/anime/8/21315.jpg,Movie,Game,1,Finished Airing,1 hr. 34 min.,PG - Children,7.11,24064,3184.0,1802,39264,70,Summer 2009,The Pokemon Company International,OLM,2009-07-18,2009-07-18
25087,Ie Naki Ko Remy Specials (2001),,世界名作劇場・完結版 家なき子レミ,"Ie Naki Ko Rémi Specials (2001), Sekai Meisaku Gekijou Kanketsu Ban: Ie Naki Ko Remi, World Masterpiece Theater Complete Edition: Homeless Child Remy, Nobody's Girl Remi, Remi the Homeless Girl",https://cdn.myanimelist.net/images/anime/11/64147.jpg,Special,,2,Finished Airing,45 min. per ep.,G - All Ages,6.97,107,3677.0,9672,462,0,Summer 2001,,Nippon Animation,2001-07-14,2001-07-15
31603,Kana Kana Kazoku: Rika in Wonderland,,かなかなかぞくボイスドラマ「リカ イン ワンダーランド」,,https://cdn.myanimelist.net/images/anime/6/76187.jpg,ONA,Original,1,Finished Airing,4 min.,G - All Ages,4.48,29,10758.0,12618,117,0,Fall 2014,,,2014-11-12,2014-11-12
35394,Oira no Hijouji,My Big Emergency,おいらの非常時,,https://cdn.myanimelist.net/images/anime/13/85248.jpg,Movie,Original,1,Finished Airing,11 min.,G - All Ages,5.33,55,8638.0,12753,111,0,,,,,
6318,Kigurumikku V3,,きグルみっく☆V3,,https://cdn.myanimelist.net/images/anime/13/14196.jpg,ONA,,3,Finished Airing,12 min. per ep.,PG-13 - Teens 13 or older,5.34,603,8623.0,7634,1377,0,Spring 2009,,,2009-04-05,2009-07-16
21765,Ari to Hato (1959),,ありとはと,The Ant and the Pigeon (1959),https://cdn.myanimelist.net/images/anime/7/77372.jpg,Movie,Other,1,Finished Airing,8 min.,G - All Ages,4.58,38,9632.0,11938,149,0,Summer 1959,,Gakken Eigakyoku,1959-09-05,1959-09-05
5849,Zettai Karen Children Recap,Absolutely Lovely Children Recap,絶対可憐チルドレン,"ZKC, Zettai Karen Children Episode 39.5, Zettai Karen Children Special",https://cdn.myanimelist.net/images/anime/2/23158.jpg,Special,,1,Finished Airing,24 min.,PG-13 - Teens 13 or older,6.53,546,5501.0,6952,1924,1,Winter 2009,,SynergySP,2009-01-04,2009-01-04
31710,Divine Gate,Divine Gate,ディバインゲート,ディバゲ,https://cdn.myanimelist.net/images/anime/5/77844.jpg,TV,Game,12,Finished Airing,23 min. per ep.,PG-13 - Teens 13 or older,5.79,40926,7816.0,792,109015,227,Winter 2016,Funimation,Studio Pierrot,2016-01-08,2016-03-25
2945,Hitozuma Ryoujoku Sankanbi,Desperate Carnal Housewives,人妻凌辱参観日,,https://cdn.myanimelist.net/images/anime/2/4214.jpg,OVA,Original,2,Finished Airing,30 min. per ep.,Rx - Hentai,6.41,1271,,5815,3192,16,Winter 2005,,,2005-02-25,2005-05-25
6971,Gegege no Kitarou (1971),,ゲゲゲの鬼太郎,,https://cdn.myanimelist.net/images/anime/6/27399.jpg,TV,Manga,45,Finished Airing,25 min. per ep.,G - All Ages,6.69,152,4794.0,8369,953,2,Fall 1971,,Toei Animation,1971-10-07,1972-09-28
2357,Kojin Taxi,Sex Taxi,股人タクシー,,https://cdn.myanimelist.net/images/anime/2/22143.jpg,OVA,Visual novel,5,Finished Airing,30 min. per ep.,Rx - Hentai,6.28,1420,,5679,3408,26,Spring 2002,Media Blasters,Studio Jam,2002-05-25,2004-09-25
2468,Nineteen 19,,NINETEEN 19,,https://cdn.myanimelist.net/images/anime/4/31679.jpg,OVA,Manga,1,Finished Airing,42 min.,R - 17+ (violence & profanity),6.12,807,7035.0,6970,1909,4,Summer 1990,,Madhouse,1990-07-27,1990-07-27
9330,Dragon Crisis!,,ドラゴンクライシス!,Dragon Crisis!,https://cdn.myanimelist.net/images/anime/8/50311.jpg,TV,Light novel,12,Finished Airing,23 min. per ep.,PG-13 - Teens 13 or older,6.86,62743,4064.0,732,117683,284,Winter 2011,,Studio Deen,2011-01-11,2011-03-29
4823,Youkai Ningen Bem (2006),Humanoid Monster Bem,妖怪人間ベム,"Youkai Ningen Bemu, Yokai Ningen Bem, Humanoid Monster Bem (TV 2)",https://cdn.myanimelist.net/images/anime/5/12183.jpg,TV,,26,Finished Airing,25 min. per ep.,PG-13 - Teens 13 or older,5.9,553,7580.0,7582,1413,0,Winter 2006,,,2006-01-04,2006-07-10
30162,Hone Hone Rock,,ホネホネロック,"Honehone Rock, Hone Hone Lock",https://cdn.myanimelist.net/images/anime/11/72195.jpg,Music,Music,1,Finished Airing,1 min.,G - All Ages,5.05,88,8994.0,11888,155,0,,,,,
2327,Kyouhaku: Owaranai Ashita,The Blackmail: Tomorrow Never Ends,脅迫～終わらない明日～,,https://cdn.myanimelist.net/images/anime/10/30799.jpg,OVA,Visual novel,3,Finished Airing,30 min. per ep.,Rx - Hentai,5.94,788,,6725,2133,4,Winter 2000,,,2000-01-14,2000-06-23
349,Magical Canan,Magical Kanan,まじかるカナン,Mahou Canan,https://cdn.myanimelist.net/images/anime/10/75560.jpg,TV,Visual novel,13,Finished Airing,24 min. per ep.,PG-13 - Teens 13 or older,6.34,932,6231.0,5613,3505,3,Winter 2004,Discotek Media,AIC A.S.T.A.,2004-01-01,2005-03-26
18319,Gancheopjamneun Ttorijanggun,,간첩잡는 똘이장군,,https://cdn.myanimelist.net/images/anime/6/49141.jpg,Movie,,1,Finished Airing,1 hr. 15 min.,,5.17,12,10184.0,12745,111,0,Summer 1979,,,1979-08-01,1979-08-01
13311,Henshin Gattai! 5 tsu no Atsuki Tamashii,,変身合体!!5つの熱き魂,MUSIC is SF,https://cdn.myanimelist.net/images/anime/4/37353.jpg,Music,Original,1,Finished Airing,1 min.,G - All Ages,4.08,202,9436.0,10136,359,1,Winter 2011,,Gainax,2011-01-28,2011-01-28
34318,Mekakucity V's,Mekakucity V's,Mekakucity V's,"Heat Haze Project, Kagerou Project, Kagerou Daze, Heat Haze Daze, Yuukei Yesterday, Outer Science, Summer Time Record, Summertime Record, Shounen Brave, Yesterday Evening, Brave Boy",https://cdn.myanimelist.net/images/anime/10/82637.jpg,Music,Music,4,Finished Airing,4 min. per ep.,PG-13 - Teens 13 or older,7.57,707,1433.0,6243,2664,10,Winter 2014,,,2014-01-01,2014-01-01
34236,Anime-ban Toukaidou Yotsuya Kaidan,,アニメ版 東海道・四谷怪談,,https://cdn.myanimelist.net/images/anime/9/82369.jpg,Special,Other,1,Finished Airing,46 min.,PG-13 - Teens 13 or older,4.4,10,9615.0,12358,129,1,Summer 1981,,,1981-08-16,1981-08-16
35248,18if,18if,18if,18 If,https://cdn.myanimelist.net/images/anime/7/86743.jpg,TV,Game,13,Finished Airing,23 min. per ep.,R - 17+ (violence & profanity),6.34,9570,6205.0,2027,32276,48,Summer 2017,Funimation,Gonzo,2017-07-07,2017-09-29
5924,Koushoku Ichidai Otoko,The Sensualist,井原西鶴 好色一代男,The Life of an Amorous Man,https://cdn.myanimelist.net/images/anime/6/23790.jpg,OVA,,1,Finished Airing,55 min.,Rx - Hentai,6.19,573,,6982,1894,5,Winter 1991,,,1991-01-18,1991-01-18
33366,Toukiden 2,,討鬼伝2,,https://cdn.myanimelist.net/images/anime/11/80662.jpg,ONA,Game,3,Finished Airing,1 min. per ep.,PG-13 - Teens 13 or older,5.76,106,7893.0,10177,352,0,Spring 2016,,Studio 4°C,2016-06-30,2016-07-12
4774,Ningyou Tsukai,Sexorcist,人形使い,"Ningyo Tsukai, Best of Kitty #3 (2), Puppet Masters, Robosex",https://cdn.myanimelist.net/images/anime/4/9218.jpg,OVA,,1,Finished Airing,38 min.,Rx - Hentai,5.56,276,,8354,957,6,Spring 1996,Media Blasters,,1996-05-21,1996-05-21
33320,Suijungenten​,Datum Point,水準原点,Suijun-genten,https://cdn.myanimelist.net/images/anime/2/82245.jpg,Movie,,1,Finished Airing,6 min.,G - All Ages,7.0,10,12288.0,13915,53,0,,,,,
873,.hack//Roots,.hack//roots,.hack//Roots,,https://cdn.myanimelist.net/images/anime/3/13050.jpg,TV,Original,26,Finished Airing,24 min. per ep.,PG-13 - Teens 13 or older,7.02,27005,3481.0,1391,57485,263,Spring 2006,"Funimation, Bandai Entertainment",Bee Train,2006-04-06,2006-09-28
13663,To LOVE-Ru Darkness,To LOVE Ru Darkness,To LOVEる -とらぶる- ダークネス,"To LOVE-Ru Trouble Darkness, To-Love-Ru Darkness, ToLoveRu Darkness",https://cdn.myanimelist.net/images/anime/8/42217.jpg,TV,Manga,12,Finished Airing,23 min. per ep.,R+ - Mild Nudity,7.71,103748,1091.0,405,189198,1634,Fall 2012,Sentai Filmworks,Xebec,2012-10-06,2012-12-29
35442,Niuniu Elise PV,Elise in Wonder Cooking,妞妞爱瑞丝的PV,"Elise no Wonder Cooking, Niuniu Alice PV",https://cdn.myanimelist.net/images/anime/10/85440.jpg,ONA,Other,1,Finished Airing,2 min.,G - All Ages,4.42,26,11506.0,13335,85,0,Spring 2017,,,2017-03-22,2017-03-22
6091,Shiritsutantei: Toki Shouzou Trouble Note - Hard & Loose,,私立探偵・土岐正造トラブル・ノート　ハード＆ルーズ,"Shiritsu Tantei Toki Shozo no Trouble Note - Hard & Loose, Hard & Loose, Hard and Loose",https://cdn.myanimelist.net/images/anime/8/55271.jpg,OVA,Manga,1,Finished Airing,45 min.,R+ - Mild Nudity,5.66,29,12103.0,11146,208,0,Winter 1992,,Nippon Animation,1992-01-07,1992-01-07
13139,Gakkatsu!,,ガッ活!,,https://cdn.myanimelist.net/images/anime/8/62295.jpg,TV,Original,25,Finished Airing,5 min. per ep.,G - All Ages,6.56,1886,5370.0,4586,5847,8,Spring 2012,,NHK,2012-04-03,2012-09-18
29857,Fojiao Donghua: Dashi Zhi Pusa Nianfo Yuantong Zhang,Maha-Stamaprapta Bodhisattva's Preachment on Being Mindful of the Buddha,佛教動畫-大勢至菩薩念佛圓通章,Buddhist Animation: Other Bodhisattva Buddha Tact Chapter,https://cdn.myanimelist.net/images/anime/12/71685.jpg,Special,,1,Finished Airing,6 min.,G - All Ages,4.22,36,10098.0,12788,110,0,,,,,
1705,Genma Taisen: Shinwa Zenya no Shou,Genma Wars,幻魔大戦－神話前夜の章,"Genma Taisen, Genma Wars: Eve of Mythology, Ghenma Wars, Great War of the Demon of Illusions: The Chapter of the Previous Night of the Myth",https://cdn.myanimelist.net/images/anime/1/1705.jpg,TV,Manga,13,Finished Airing,25 min. per ep.,PG-13 - Teens 13 or older,5.25,344,8748.0,8159,1057,2,Winter 2002,Media Blasters,,2002-02-02,2002-05-11
10999,Inazuma Eleven Go: Kyuukyoku no Kizuna Gryphon,,劇場版イナズマイレブンGO 究極の絆 グリフォン,"Gekijouban Inazuma Eleven GO: Kyuukyoku no Kizuna Gryphon, Inuzuma Eleven Go Movie, Inazuma Eleven Go: Kyuukyoku no Kizuna Griffon",https://cdn.myanimelist.net/images/anime/7/44972.jpg,Movie,Game,1,Finished Airing,1 hr. 30 min.,G - All Ages,7.63,3550,1273.0,4329,6709,15,Fall 2011,,OLM,2011-12-23,2011-12-23
4242,Ginga Reppuu Baxingar,Galactic Gale Baxingar,銀河烈風バクシンガー,"Ginga Reppu Baxinger, Cosmo Ranger",https://cdn.myanimelist.net/images/anime/8/56417.jpg,TV,Original,39,Finished Airing,25 min. per ep.,PG-13 - Teens 13 or older,6.4,86,5984.0,9364,546,1,Summer 1982,,Kokusai Eigasha,1982-07-06,1983-03-29
24687,Mushishi Zoku Shou: Odoro no Michi,Mushishi Path of Thorns,蟲師 続章,"Mushishi Zoku Shou Special, Mushi-shi Zoku Shou: Odoro no Michi, Mushishi Zoku Shou Episode 11 and 12",https://cdn.myanimelist.net/images/anime/8/63539.jpg,Special,Manga,1,Finished Airing,47 min.,PG-13 - Teens 13 or older,8.52,25401,95.0,1548,49099,60,Summer 2014,Aniplex of America,Artland,2014-08-20,2014-08-20
15539,Unsweet: Netorare Ochita Onna-tachi,,アンスイート-寝取られ堕ちた女たち-,,https://cdn.myanimelist.net/images/anime/2/42241.jpg,OVA,Manga,1,Finished Airing,27 min.,Rx - Hentai,6.61,1266,,5791,3240,17,Fall 2012,,,2012-10-19,2012-10-19
2482,Good Morning Althea,,グッドモーニング・アルテア,,https://cdn.myanimelist.net/images/anime/13/54605.jpg,OVA,,1,Finished Airing,52 min.,PG-13 - Teens 13 or older,5.56,451,8263.0,8165,1059,0,Fall 1987,,,1987-12-16,1987-12-16
766,Kishin Houkou Demonbane,,機神咆吼デモンベイン,Demonbane OVA,https://cdn.myanimelist.net/images/anime/1/766.jpg,OVA,Visual novel,1,Finished Airing,24 min.,PG-13 - Teens 13 or older,6.17,2964,6864.0,4113,7664,13,Summer 2004,,"Group TAC, View Works",2004-07-01,2004-07-01
5542,Telepathist IQ Saiko,IQ Psycho,テレパシスト愛Q315 (サイコ),"Telepathist AI Q315 Saiko, The Telepathist Ai-Q Saiko, IQ Psycho, IQ Pshyco, Synphony Yume Monogatari, Symphony Yume Monogatari, Little Mermaid Series",https://cdn.myanimelist.net/images/anime/7/11486.jpg,OVA,,1,Finished Airing,25 min.,Rx - Hentai,4.81,91,,9993,386,0,Spring 1985,,,1985-04-25,1985-04-25
550,Yu☆Gi☆Oh!,,遊☆戯☆王,"King of Games, Yu-Gi-Oh! First Series, Yu-Gi-Oh! Serie Zero, Yugi-Oh, Yuugiou, Yu-Gi-Oh Season 0",https://cdn.myanimelist.net/images/anime/4/47487.jpg,TV,Manga,27,Finished Airing,24 min. per ep.,PG-13 - Teens 13 or older,7.29,68229,2479.0,732,117851,739,Spring 1998,,Toei Animation,1998-04-04,1998-10-10
1850,Haou Daikei Ryuu Knight: Adeu Legend II,Lord of Lords Ryu Knight: Adeu's Legend II,覇王大系リューナイト アデュー・レジェンドⅡ,"Adeus Legend OVA II, Lord of Lords Ryu Knight OVA 2",https://cdn.myanimelist.net/images/anime/8/52147.jpg,OVA,,3,Finished Airing,30 min. per ep.,PG-13 - Teens 13 or older,6.2,143,6751.0,9469,515,0,Fall 1995,,Sunrise,1995-12-18,1996-04-25
30549,Soukyuu no Fafner: Dead Aggressor - Exodus 2nd Season,,蒼穹のファフナー Dead Aggressor EXODUS,,https://cdn.myanimelist.net/images/anime/7/76538.jpg,TV,Original,13,Finished Airing,24 min. per ep.,PG-13 - Teens 13 or older,7.72,3381,1070.0,3811,9201,61,Fall 2015,,Xebec Zwei,2015-10-03,2015-12-26
26217,Himawari no You ni,,ひまわりのように,,https://cdn.myanimelist.net/images/anime/5/66147.jpg,OVA,,1,Finished Airing,42 min.,G - All Ages,6.33,9,10447.0,12747,111,0,,,,,
31737,Gakusen Toshi Asterisk 2nd Season,The Asterisk War Season 2,学戦都市アスタリスク,Academy Battle City Asterisk,https://cdn.myanimelist.net/images/anime/11/79107.jpg,TV,Light novel,12,Finished Airing,24 min. per ep.,PG-13 - Teens 13 or older,7.32,96048,2333.0,460,174464,456,Spring 2016,Aniplex of America,A-1 Pictures,2016-04-02,2016-06-18
6970,Choujin Sentai Baratack,,超人戦隊バラタック,"Balatack, Baratak, Superman Task Force Baratack, Chojin Sentai Baratack, Superhuman Combat Team Baratack, Choujin Sentai Barattack",https://cdn.myanimelist.net/images/anime/6/69967.jpg,TV,,31,Finished Airing,25 min. per ep.,PG-13 - Teens 13 or older,6.42,81,5909.0,9685,456,4,Summer 1977,,Toei Animation,1977-07-03,1978-03-05
34734,"Minami Kamakura Koukou Joshi Jitenshabu: Kita yo, Taiwan!",kura High School Girls Cycling Club: We're In Taiwan!!,南鎌倉高校女子自転車部 特別編「来たよ、台湾!!」,"Minami Kamakura High School Girls Cycling Club: Here We Come, Taiwan!",https://cdn.myanimelist.net/images/anime/5/83769.jpg,Special,Manga,1,Finished Airing,23 min.,PG-13 - Teens 13 or older,6.5,1039,5611.0,6564,2296,2,Spring 2017,,"J.C.Staff, A.C.G.T.",2017-05-15,2017-05-15
1667,Barom One,,バロムワン,Baromu One,https://cdn.myanimelist.net/images/anime/1/1667.jpg,TV,Manga,13,Finished Airing,24 min. per ep.,PG-13 - Teens 13 or older,5.45,265,8448.0,8207,1033,1,Fall 2002,,E&amp;G Films,2002-12-07,2003-03-22
26197,Omedetou Jesus-sama,,おめでとうイエスさま,Happy Birthday Jesus,https://cdn.myanimelist.net/images/anime/9/66123.jpg,OVA,Novel,1,Finished Airing,20 min.,G - All Ages,5.5,12,11610.0,12625,117,2,Fall 2005,,,2005-10-11,2005-10-11
36819,Kaitou Yumenosuke,,怪盗夢之介,Minna no Uta,https://cdn.myanimelist.net/images/anime/4/89034.jpg,Music,Original,1,Finished Airing,2 min.,G - All Ages,3.0,8,10718.0,14158,36,0,,,,,
6811,InuYasha: Kanketsu-hen,InuYasha: The Final Act,犬夜叉 完結編,Inu Yasha: Kanketsu-hen,https://cdn.myanimelist.net/images/anime/7/75570.jpg,TV,Manga,26,Finished Airing,24 min. per ep.,PG-13 - Teens 13 or older,8.32,69154,219.0,626,133736,1443,Fall 2009,Viz Media,Sunrise,2009-10-04,2010-03-30
2594,Piano no Mori,,ピアノの森 The Perfect World of Kai,"The Perfect World of Kai, Piano Forest",https://cdn.myanimelist.net/images/anime/9/45012.jpg,Movie,Manga,1,Finished Airing,1 hr. 40 min.,G - All Ages,7.81,14631,864.0,1908,35921,95,Summer 2007,,Madhouse,2007-07-21,2007-07-21
6878,Usavich Special,,ウサビッチ: 労働の時間（裏）,Usavish Episode 02.5: Time For Work. Another Point of View,https://cdn.myanimelist.net/images/anime/12/15965.jpg,Special,,1,Finished Airing,1 min.,G - All Ages,6.59,893,5265.0,7423,1515,0,Fall 2008,,Kanaban Graphics,2008-10-31,2008-10-31
35780,Inyouchuu Shoku: Harami Ochiru Shoujo-tachi Anime Edition,,淫妖蟲 蝕 -孕ミ堕チル少女達- Anime Edition,,https://cdn.myanimelist.net/images/anime/5/86859.jpg,OVA,Visual novel,0,Currently Airing,,Rx - Hentai,5.19,272,,7886,1222,0,Summer 2017,,,2017-08-04,
464,One Piece Movie 6: Omatsuri Danshaku to Himitsu no Shima,One Piece: Baron Omatsuri and the Secret Island,ワンピース オマツリ男爵と秘密の島,,https://cdn.myanimelist.net/images/anime/11/25415.jpg,Movie,Manga,1,Finished Airing,1 hr. 31 min.,PG-13 - Teens 13 or older,7.75,27911,998.0,1586,47452,140,Spring 2005,,Toei Animation,2005-03-05,2005-03-05
34092,Norasco (Movie),,野良スコ,"Norasco Baba Nuki-hen, Norasco Nukiuchi-hen, Manner CM, Jouei Manner",https://cdn.myanimelist.net/images/anime/11/82048.jpg,Movie,Original,0,Currently Airing,2 min.,G - All Ages,5.67,3,11527.0,13507,76,0,Summer 2016,,Kachidoki Studio,2016-09-17,
30532,Gundam Build Fighters OVA,,ガンダムビルドファイターズ OVA,,https://cdn.myanimelist.net/images/anime/4/73290.jpg,OVA,,1,Not yet aired,,G - All Ages,0.0,0,,6685,2167,1,,,Sunrise,,
17687,Bemubemu Hunter Kotengu Tenmaru,,べムべムハンター・こてんぐテン丸,Bemubemu Hunter Kotengumaru,https://cdn.myanimelist.net/images/anime/12/47183.jpg,TV,,19,Finished Airing,25 min. per ep.,,5.76,21,9703.0,11538,175,1,Spring 1983,,Toei Animation,1983-05-26,1983-10-27
24437,World Fool News,,ワールド フールニュース,,https://cdn.myanimelist.net/images/anime/6/63067.jpg,ONA,,6,Finished Airing,5 min. per ep.,G - All Ages,5.52,197,8349.0,9543,497,0,Spring 2013,,,2013-04-01,2013-05-06
2815,Geragera Boes Monogatari,Ox Tales,げらげらブース物語,"Gera Gera Booth Monogatari, Geragera Bus Monogatari, Chuckling Bus Story of Boes, Funny Farm Madness, Ollie Ollie Oxen, Story of the Geragera Bus",https://cdn.myanimelist.net/images/anime/13/3881.jpg,TV,Other,52,Finished Airing,24 min. per ep.,G - All Ages,7.13,560,3073.0,8164,1058,7,Spring 1987,,Telescreen BV,1987-04-07,1988-03-29
29948,Chibikuro Sambo to Futago no Otouto,,ちびくろさんぼとふたごのおとうと,Little Black Sambo and his Twin Brother,https://cdn.myanimelist.net/images/anime/5/71843.jpg,Movie,Original,1,Finished Airing,20 min.,G - All Ages,7.25,8,9839.0,13149,91,0,,,,,
